"centerLong","centerLat","cluster"
-93.28204,44.96397,1
-93.27882,44.97733,2
-93.28322,44.96692,1
-93.27499,44.96976,1
-93.2861,44.9609,1
-93.23412,44.9837,2
-93.23614,44.96751,2
-93.32694,44.94782,1
-93.23589,44.91004,4
-93.2861,44.9609,1
-93.20503,44.9063,4
-93.25875,44.93865,4
-93.24283,44.96047,2
-93.31351,44.92444,1
-93.32694,44.94782,1
-93.27143,44.92962,4
-93.22726,44.89934,4
-93.20574,44.94508,4
-93.26005,44.99204,2
-93.23084,44.94497,4
-93.25875,44.93865,4
-93.29568,44.95464,1
-93.25112,44.92955,4
-93.25246,45.00553,3
-93.24786,44.98137,2
-93.26409,44.96891,2
-93.26005,44.99204,2
-93.21016,44.90266,4
-93.26931,44.99667,3
-93.24859,44.95823,2
-93.25183,44.94473,4
-93.31928,44.95639,1
-93.27932,44.96704,1
-93.24246,44.98702,2
-93.31437,44.89977,4
-93.29371,44.96542,1
-93.2331,44.97813,2
-93.26835,44.9179,4
-93.25889,45.00198,3
-93.26312,44.97236,2
-93.2595,44.98743,2
-93.21534,44.97319,2
-93.23538,44.98098,2
-93.26409,44.96891,2
-93.26312,44.97236,2
-93.29693,44.95823,1
-93.23412,44.9837,2
-93.26912,44.9795,2
-93.29747,45.00956,3
-93.27624,44.89426,4
-93.26822,44.92513,4
-93.31082,45.02137,3
-93.25023,44.90651,4
-93.25687,44.91428,4
-93.25243,44.99599,2
-93.31357,44.9323,1
-93.26912,44.9795,2
-93.28551,44.95463,1
-93.31082,45.02137,3
-93.26912,44.9795,2
-93.26889,45.00954,3
-93.26912,44.9795,2
-93.28101,45.00256,3
-93.29073,44.9404,1
-93.27353,44.98855,2
-93.30166,44.89789,4
-93.27882,44.97733,2
-93.24486,44.94565,4
-93.26912,44.9795,2
-93.28686,44.94379,1
-93.27292,44.9739,2
-93.27932,44.96932,1
-93.24391,44.97596,2
-93.25112,44.92955,4
-93.25889,45.00198,3
-93.26912,44.9795,2
-93.30102,44.90944,4
-93.29568,44.95464,1
-93.3127,45.01144,3
-93.23985,44.9834,2
-93.30379,45.0078,3
-93.32694,44.94782,1
-93.2331,44.97813,2
-93.26912,44.9795,2
-93.26912,44.9795,2
-93.26912,44.9795,2
-93.28508,44.91777,4
-93.27078,44.93234,4
-93.23139,45.00777,2
-93.2194,44.97027,2
-93.25497,44.95644,1
-93.28556,44.94748,1
-93.26912,44.9795,2
-93.29317,44.95099,1
-93.29317,44.95099,1
-93.28551,44.95463,1
-93.2315,44.99516,2
-93.22567,44.97192,2
-93.21531,44.92789,4
-93.23619,44.96006,2
-93.26931,44.99667,3
-93.23619,44.96006,2
-93.27499,44.96976,1
-93.28043,44.9609,1
-93.22703,44.9636,2
-93.30145,44.94926,1
-93.30443,45.00467,3
-93.27658,44.96458,1
-93.243,45.01498,3
-93.22895,44.92327,4
-93.27932,44.96704,1
-93.2964,45.0026,3
-93.29274,44.91413,4
-93.22775,44.91441,4
-93.28187,44.91417,4
-93.27292,44.9739,2
-93.30166,44.89789,4
-93.21534,44.97319,2
-93.32024,44.94231,1
-93.20397,44.94066,4
-93.26312,44.97236,2
-93.26912,44.9795,2
-93.2964,45.0026,3
-93.27857,44.92506,4
-93.31466,44.95197,1
-93.20611,44.91642,4
-93.24391,44.97596,2
-93.31466,44.95197,1
-93.29317,44.95099,1
-93.21534,44.97319,2
-93.24246,44.98702,2
-93.31569,45.05033,3
-93.2595,44.98743,2
-93.27083,44.93956,1
-93.31357,44.9323,1
-93.26912,44.9795,2
-93.20828,44.92523,4
-93.27727,44.93953,1
-93.26912,44.9795,2
-93.25756,44.95101,1
-93.32694,44.94782,1
-93.28297,44.95284,1
-93.26931,44.99667,3
-93.27499,44.96976,1
-93.21586,44.90718,4
-93.27406,44.95462,1
-93.30249,45.03544,3
-93.25549,44.96093,2
-93.21855,44.9824,2
-93.30071,44.97851,1
-93.2194,44.97027,2
-93.25407,44.9765,2
-93.26021,44.90066,4
-93.24486,44.94565,4
-93.26385,45.00198,3
-93.29604,44.96946,1
-93.23155,44.95107,4
-93.27861,44.91782,4
-93.27932,44.96932,1
-93.29186,44.98165,1
-93.26912,44.9795,2
-93.28518,44.97217,1
-93.29747,45.00956,3
-93.23412,44.9837,2
-93.28408,44.96615,1
-93.24786,44.98137,2
-93.27882,44.97733,2
-93.2315,44.99516,2
-93.24486,44.94565,4
-93.23412,44.9837,2
-93.26912,44.9795,2
-93.29451,45.03413,3
-93.22093,44.95648,2
-93.26912,44.9795,2
-93.29317,44.95099,1
-93.31415,44.90338,1
-93.21773,44.99703,2
-93.29693,44.95823,1
-93.23412,44.9837,2
-93.29604,44.96946,1
-93.20828,44.92523,4
-93.27932,44.96932,1
-93.29274,44.91413,4
-93.26312,44.97236,2
-93.30071,44.97851,1
-93.27148,44.96458,1
-93.25852,44.89431,4
-93.30225,44.92837,1
-93.23742,44.90257,4
-93.29008,44.96639,1
-93.23327,45.01954,3
-93.22786,44.90354,4
-93.29703,44.94565,1
-93.25047,44.96093,2
-93.21772,44.91353,4
-93.2315,44.99516,2
-93.23985,44.9834,2
-93.27499,44.96976,1
-93.32694,44.94782,1
-93.25049,44.92151,4
-93.24249,44.96595,2
-93.29401,44.90689,4
-93.2372,44.93863,4
-93.21965,44.91081,4
-93.28895,44.92318,1
-93.21965,44.91081,4
-93.2708,44.93595,1
-93.2448,44.92962,4
-93.24871,44.98758,2
-93.21531,44.92789,4
-93.23624,44.95646,2
-93.29451,45.03413,3
-93.28551,44.95463,1
-93.29119,44.95912,1
-93.243,45.01498,3
-93.29471,45.04932,3
-93.29471,45.04932,3
-93.26835,44.9179,4
-93.28047,44.95553,1
-93.23592,44.93501,4
-93.26593,44.98218,2
-93.21327,44.91081,4
-93.23084,44.94497,4
-93.21662,44.92153,4
-93.26912,44.9795,2
-93.26912,44.9795,2
-93.28301,44.98422,2
-93.27499,44.96976,1
-93.26134,44.94395,1
-93.29317,44.95099,1
-93.32694,44.94782,1
-93.28043,44.9609,1
-93.21534,44.97319,2
-93.24569,44.91971,4
-93.23155,44.95107,4
-93.26114,44.98137,2
-93.24682,44.99005,2
-93.21772,44.91353,4
-93.29119,44.95912,1
-93.26912,44.9795,2
-93.21965,44.91081,4
-93.23985,44.9834,2
-93.24871,44.98758,2
-93.28518,44.97217,1
-93.30426,45.04846,3
-93.28551,44.95463,1
-93.28941,44.94567,1
-93.25431,44.91789,4
-93.27353,44.98855,2
-93.2331,44.97813,2
-93.22107,44.92783,4
-93.29274,44.91413,4
-93.28043,45.0101,3
-93.25875,44.93865,4
-93.29186,44.98165,1
-93.23412,44.9837,2
-93.2194,44.97027,2
-93.26889,45.00954,3
-93.24391,44.97596,2
-93.30426,44.97243,1
-93.29371,44.96542,1
-93.21965,44.91081,4
-93.22567,44.97192,2
-93.27353,44.98855,2
-93.26912,44.9795,2
-93.30574,45.02135,3
-93.29703,44.94565,1
-93.2194,44.97027,2
-93.21855,44.9824,2
-93.28408,44.96615,1
-93.29008,44.96639,1
-93.22107,44.92783,4
-93.27403,44.96458,1
-93.21855,44.9824,2
-93.28518,44.97217,1
-93.26114,44.98137,2
-93.31437,44.89616,4
-93.32145,44.92062,1
-93.25407,44.9765,2
-93.24682,44.99005,2
-93.28297,44.95284,1
-93.2243,44.92237,4
-93.24996,44.97002,2
-93.30196,44.9883,3
-93.27353,44.98855,2
-93.25407,44.9765,2
-93.31402,44.98611,3
-93.21855,44.9824,2
-93.27353,44.98855,2
-93.30071,44.97851,1
-93.31106,45.03235,3
-93.25183,44.94473,4
-93.26912,44.9795,2
-93.30443,44.99808,3
-93.22093,44.95648,2
-93.26892,44.92241,4
-93.27882,44.97733,2
-93.25116,44.93863,4
-93.27275,44.95826,1
-93.21534,44.97319,2
-93.28301,44.98422,2
-93.2194,44.97027,2
-93.27882,44.97733,2
-93.29119,44.95912,1
-93.26912,44.9795,2
-93.23985,44.9834,2
-93.28156,44.9958,3
-93.26912,44.9795,2
-93.2854,45.02755,3
-93.30225,44.92837,1
-93.23985,44.9834,2
-93.29582,44.94041,1
-93.29471,45.04932,3
-93.27882,44.97733,2
-93.26912,44.9795,2
-93.31351,44.92444,1
-93.27338,44.96089,1
-93.2194,44.97027,2
-93.22567,44.97192,2
-93.27083,44.93956,1
-93.28115,44.92866,1
-93.29451,45.03413,3
-93.23155,44.95107,4
-93.26511,44.95821,1
-93.26912,44.9795,2
-93.27292,44.9739,2
-93.24996,44.97002,2
-93.25243,44.99599,2
-93.23985,44.9834,2
-93.29186,44.98165,1
-93.2995,44.95302,1
-93.21534,44.97319,2
-93.26912,44.9795,2
-93.28297,44.95284,1
-93.30443,44.99808,3
-93.24283,44.96047,2
-93.21534,44.97319,2
-93.23538,44.98098,2
-93.26514,44.95463,1
-93.27499,44.96976,1
-93.31466,44.95197,1
-93.26912,44.9795,2
-93.25183,44.94473,4
-93.23155,44.95107,4
-93.23263,45.02588,3
-93.27353,44.98855,2
-93.30512,44.98608,3
-93.2854,45.02755,3
-93.26521,44.9134,4
-93.27882,44.97733,2
-93.31076,45.0015,3
-93.26912,44.9795,2
-93.22055,44.96743,2
-93.21534,44.97319,2
-93.31141,44.99515,3
-93.24867,44.94565,4
-93.22567,44.97192,2
-93.24246,44.98702,2
-93.2417,44.96401,2
-93.22703,44.9636,2
-93.28953,45.01132,3
-93.24471,45.00693,2
-93.31466,44.95197,1
-93.27353,44.98855,2
-93.28408,44.96615,1
-93.27882,44.97733,2
-93.30089,45.00119,3
-93.29317,44.95099,1
-93.22612,44.96098,2
-93.27353,44.98855,2
-93.25308,45.0009,2
-93.283,44.94954,1
-93.27353,44.98855,2
-93.20646,44.92849,4
-93.30571,45.01593,3
-93.27148,44.96458,1
-93.3127,45.01144,3
-93.26409,44.96891,2
-93.25687,44.91428,4
-93.29076,44.93678,1
-93.29076,44.93678,1
-93.25243,44.99599,2
-93.25935,44.93594,4
-93.22107,44.92783,4
-93.29317,44.95099,1
-93.23985,44.9834,2
-93.25407,44.9765,2
-93.23985,44.9834,2
-93.28293,44.95822,1
-93.25308,45.0009,2
-93.28043,45.0101,3
-93.27932,44.96932,1
-93.22107,44.92783,4
-93.29604,44.96946,1
-93.29073,44.9404,1
-93.2331,44.97813,2
-93.27353,44.98855,2
-93.29008,44.96639,1
-93.30704,44.98211,3
-93.2243,44.92237,4
-93.23084,44.94497,4
-93.28508,44.91777,4
-93.22055,44.96743,2
-93.28935,44.96327,1
-93.29059,44.95463,1
-93.20828,44.92523,4
-93.26912,44.9795,2
-93.2315,44.99516,2
-93.26312,44.97236,2
-93.255,44.94254,4
-93.29119,44.95912,1
-93.24246,44.98702,2
-93.30155,44.93952,1
-93.23084,44.94497,4
-93.27882,44.97733,2
-93.30225,44.92837,1
-93.2422,45.03233,3
-93.29703,44.94565,1
-93.22609,44.93595,4
-93.26021,44.90066,4
-93.27353,44.98855,2
-93.26912,44.9795,2
-93.28556,44.94748,1
-93.24471,45.00693,2
-93.23985,44.9834,2
-93.23155,44.95107,4
-93.27353,44.98855,2
-93.27932,44.96932,1
-93.24786,44.98137,2
-93.2995,44.95302,1
-93.23985,44.9834,2
-93.2331,44.97813,2
-93.2243,44.92237,4
-93.283,44.94954,1
-93.28953,45.01132,3
-93.26385,45.00198,3
-93.31466,44.95197,1
-93.25116,44.93863,4
-93.28518,44.97217,1
-93.27882,44.97733,2
-93.28322,44.96692,1
-93.25167,45.01086,3
-93.22747,44.93904,4
-93.32694,44.94782,1
-93.31604,44.92582,1
-93.23084,44.94497,4
-93.29059,44.95463,1
-93.27861,44.91782,4
-93.27932,44.96932,1
-93.29119,44.95912,1
-93.2595,44.98743,2
-93.29451,45.03413,3
-93.23538,44.98098,2
-93.31094,45.0268,3
-93.2229,44.95106,4
-93.26409,44.96891,2
-93.3113,44.90844,1
-93.23985,44.9834,2
-93.28187,44.91417,4
-93.23985,44.9834,2
-93.27148,44.96458,1
-93.27148,44.96458,1
-93.25576,44.96793,2
-93.26912,44.9795,2
-93.30704,44.98211,3
-93.29703,44.94565,1
-93.26229,44.9979,2
-93.23412,44.9837,2
-93.24996,44.97002,2
-93.29258,44.99577,3
-93.2448,44.92962,4
-93.24866,44.94383,4
-93.27793,44.92234,4
-93.26593,44.98218,2
-93.27027,44.9527,1
-93.23412,44.9837,2
-93.22567,44.97192,2
-93.22831,44.9296,4
-93.30145,44.94926,1
-93.28941,44.94567,1
-93.27536,44.95015,1
-93.26773,44.89784,4
-93.2331,44.97813,2
-93.29471,45.04932,3
-93.31351,44.92444,1
-93.29008,44.96639,1
-93.29402,44.89966,4
-93.21337,44.94328,4
-93.26541,44.99341,2
-93.28222,44.93951,1
-93.22703,44.9636,2
-93.24871,44.98758,2
-93.2417,44.96401,2
-93.28156,44.9958,3
-93.23985,44.9834,2
-93.2194,44.97027,2
-93.31437,44.89256,4
-93.2639,44.9457,1
-93.22107,44.92783,4
-93.25051,44.93592,4
-93.27161,44.91337,4
-93.22567,44.97192,2
-93.23538,44.98098,2
-93.22895,44.92327,4
-93.27353,44.98855,2
-93.25112,44.92955,4
-93.22612,44.96098,2
-93.22881,45.03133,3
-93.2861,44.9609,1
-93.23538,44.98098,2
-93.29119,44.95912,1
-93.27338,44.96089,1
-93.2422,45.03233,3
-93.23538,44.98098,2
-93.26912,44.9795,2
-93.31725,44.97659,1
-93.23412,44.9837,2
-93.27353,44.98855,2
-93.27932,44.96932,1
-93.22055,44.96743,2
-93.20503,44.9063,4
-93.21662,44.92153,4
-93.23592,44.93501,4
-93.28297,44.95284,1
-93.24786,44.98137,2
-93.30295,44.91415,1
-93.30071,44.97851,1
-93.26912,44.9795,2
-93.30141,44.95681,1
-93.21586,44.90718,4
-93.27353,44.98855,2
-93.29321,44.94566,1
-93.27292,44.9739,2
-93.21534,44.97319,2
-93.23155,44.95107,4
-93.26005,44.95643,1
-93.31466,44.95197,1
-93.24996,44.97002,2
-93.26009,44.90616,4
-93.28301,44.98422,2
-93.22469,44.91794,4
-93.29703,44.94565,1
-93.24246,44.98702,2
-93.28047,44.95553,1
-93.31378,44.91511,1
-93.27937,44.90059,4
-93.26912,44.9795,2
-93.27292,44.9739,2
-93.26912,44.9795,2
-93.2595,44.98743,2
-93.28952,45.00086,3
-93.25116,44.93863,4
-93.25407,44.9765,2
-93.27882,44.97733,2
-93.20503,44.9063,4
-93.27882,44.97733,2
-93.26382,44.96716,2
-93.23985,44.9834,2
-93.28556,44.94748,1
-93.28222,44.93951,1
-93.27882,44.97733,2
-93.27793,44.92234,4
-93.21531,44.92789,4
-93.26134,44.94395,1
-93.29059,44.95463,1
-93.2964,45.0026,3
-93.26312,44.97236,2
-93.27038,45.02136,3
-93.27353,44.98855,2
-93.22883,45.00363,2
-93.27837,44.9323,1
-93.26312,44.97236,2
-93.31466,44.95197,1
-93.27218,44.94497,1
-93.21596,44.93242,4
-93.28047,44.95553,1
-93.22703,44.9636,2
-93.29073,44.9404,1
-93.26912,44.9795,2
-93.27781,44.96747,1
-93.27292,44.9739,2
-93.2331,44.97813,2
-93.28156,44.9958,3
-93.20828,44.92523,4
-93.23985,44.9834,2
-93.20611,44.91642,4
-93.25243,44.99599,2
-93.32145,44.92062,1
-93.31094,45.0268,3
-93.25142,44.98283,2
-93.26005,44.95643,1
-93.29317,44.95099,1
-93.28425,44.95284,1
-93.21531,44.92789,4
-93.28952,45.00086,3
-93.27658,44.96458,1
-93.25889,45.00198,3
-93.22567,44.97192,2
-93.29008,44.96639,1
-93.2964,45.0026,3
-93.26511,44.95821,1
-93.23892,44.94383,4
-93.22775,44.91441,4
-93.22347,44.93235,4
-93.30141,44.95681,1
-93.28156,44.9958,3
-93.24996,44.97002,2
-93.24569,44.91971,4
-93.31402,44.98611,3
-93.27861,44.91782,4
-93.21773,44.99703,2
-93.24471,45.00693,2
-93.30145,44.94926,1
-93.24859,44.95823,2
-93.24866,44.94383,4
-93.24871,44.98758,2
-93.24866,44.94383,4
-93.30064,45.01589,3
-93.23719,44.93141,4
-93.22567,44.97192,2
-93.27932,44.96932,1
-93.25809,44.92873,4
-93.2708,44.93595,1
-93.31466,44.95197,1
-93.23719,44.93141,4
-93.28187,44.91417,4
-93.28518,44.97217,1
-93.28731,45.03942,3
-93.20611,44.91642,4
-93.28941,44.94567,1
-93.26005,44.99204,2
-93.26409,44.96891,2
-93.29186,44.98165,1
-93.29272,44.9105,4
-93.23538,44.98098,2
-93.25875,44.93865,4
-93.2417,44.96401,2
-93.28989,45.00772,3
-93.25407,44.9765,2
-93.22567,44.97192,2
-93.28148,45.01906,3
-93.24391,44.97596,2
-93.25243,44.99599,2
-93.28047,44.95553,1
-93.22469,44.91794,4
-93.26312,44.97236,2
-93.20828,44.92523,4
-93.23985,44.9834,2
-93.27353,44.98855,2
-93.21595,44.98605,2
-93.21267,44.96072,2
-93.27353,44.98855,2
-93.31604,45.02681,3
-93.31635,44.92061,1
-93.28941,44.94567,1
-93.25407,44.9765,2
-93.23985,44.9834,2
-93.31466,44.95197,1
-93.29402,45.043,3
-93.26912,44.9795,2
-93.31079,45.01595,3
-93.31378,44.91511,1
-93.29568,44.95464,1
-93.23719,44.93141,4
-93.26912,44.9795,2
-93.30155,44.93952,1
-93.25112,44.92603,4
-93.28187,44.91417,4
-93.2417,44.96401,2
-93.27937,44.90059,4
-93.24569,44.91971,4
-93.29401,44.90689,4
-93.27353,44.98855,2
-93.32655,44.92062,1
-93.26912,44.9795,2
-93.30145,44.94926,1
-93.23619,44.96006,2
-93.29529,44.90329,4
-93.25243,44.99599,2
-93.21772,44.91353,4
-93.27292,44.9739,2
-93.26912,44.9795,2
-93.31378,44.91511,1
-93.27499,44.96976,1
-93.29942,44.99467,3
-93.28895,44.92318,1
-93.21327,44.91081,4
-93.22609,44.93595,4
-93.25889,45.00198,3
-93.29008,44.96639,1
-93.28551,44.95463,1
-93.25243,44.99599,2
-93.30443,44.99808,3
-93.21267,44.96072,2
-93.26312,44.97236,2
-93.26931,44.99667,3
-93.26593,44.98218,2
-93.27292,44.9739,2
-93.30145,44.94926,1
-93.21773,44.99703,2
-93.21596,44.93242,4
-93.22703,44.9636,2
-93.29747,45.00956,3
-93.25243,44.99599,2
-93.27292,44.9739,2
-93.28043,45.0101,3
-93.22703,44.9636,2
-93.25809,44.92873,4
-93.22055,44.96743,2
-93.2194,44.97027,2
-93.27882,44.97733,2
-93.2315,44.99516,2
-93.24871,44.98758,2
-93.28551,44.95463,1
-93.24288,44.99509,2
-93.28556,44.94748,1
-93.22567,44.97192,2
-93.32333,44.9161,1
-93.26114,44.98137,2
-93.29317,44.95099,1
-93.29402,44.89966,4
-93.29317,44.95099,1
-93.30145,44.94926,1
-93.21267,44.96072,2
-93.22567,44.97192,2
-93.30612,44.89651,4
-93.25049,44.92151,4
-93.232,45.01478,2
-93.29402,45.043,3
-93.29582,44.94041,1
-93.32024,44.94231,1
-93.24391,44.97596,2
-93.26931,44.99667,3
-93.27038,45.02136,3
-93.26005,44.95643,1
-93.29076,44.93678,1
-93.27353,44.98855,2
-93.26931,44.99667,3
-93.26382,44.96716,2
-93.28551,44.95463,1
-93.29405,45.0466,3
-93.21534,44.97319,2
-93.25687,44.91428,4
-93.24283,44.96047,2
-93.29092,44.98678,3
-93.29317,44.95099,1
-93.26912,44.9795,2
-93.24468,45.01088,3
-93.2708,44.93595,1
-93.26912,44.9795,2
-93.27837,44.9323,1
-93.20611,44.91642,4
-93.26931,44.99667,3
-93.30571,45.01593,3
-93.27499,44.96976,1
-93.31351,44.92444,1
-93.26409,44.96891,2
-93.29317,44.95099,1
-93.2995,44.95302,1
-93.27406,44.95462,1
-93.26912,44.9795,2
-93.25431,44.91789,4
-93.29321,44.94566,1
-93.29371,44.96542,1
-93.30064,45.01589,3
-93.25243,44.99599,2
-93.27932,44.96932,1
-93.25167,45.01086,3
-93.24223,45.02673,3
-93.2442,44.93953,4
-93.20503,44.9063,4
-93.26114,44.98137,2
-93.232,45.01478,2
-93.29942,44.99467,3
-93.3127,45.01144,3
-93.27353,44.98855,2
-93.29401,44.90689,4
-93.23412,44.9837,2
-93.30611,44.90876,1
-93.26931,44.99667,3
-93.23155,44.95107,4
-93.29689,44.96494,1
-93.29317,44.95099,1
-93.27074,44.90747,4
-93.29703,44.94565,1
-93.30145,44.94926,1
-93.26912,44.9795,2
-93.28128,44.95822,1
-93.21595,44.98605,2
-93.2861,44.9609,1
-93.25852,44.89431,4
-93.29693,44.95823,1
-93.27624,44.89426,4
-93.24871,44.98758,2
-93.29317,44.95099,1
-93.21267,44.96072,2
-93.29119,44.95912,1
-93.23155,44.95107,4
-93.2194,44.97027,2
-93.25142,44.98283,2
-93.28556,44.94748,1
-93.23985,44.9834,2
-93.27148,44.96458,1
-93.26912,44.9795,2
-93.27536,44.95015,1
-93.28293,44.95822,1
-93.30064,45.01589,3
-93.29317,44.95099,1
-93.2595,44.98743,2
-93.24159,45.0186,3
-93.25031,44.96889,2
-93.23412,44.9837,2
-93.27403,44.96458,1
-93.27624,44.89426,4
-93.28126,44.97157,1
-93.31629,44.90971,1
-93.23155,44.95107,4
-93.28994,45.02213,3
-93.27882,44.97733,2
-93.25576,44.96793,2
-93.27353,44.98855,2
-93.22055,44.96743,2
-93.32694,44.94782,1
-93.28951,45.00424,3
-93.24471,45.00693,2
-93.23084,44.94497,4
-93.27624,44.89426,4
-93.25852,44.89431,4
-93.32694,44.94782,1
-93.23907,45.00958,2
-93.3038,45.01141,3
-93.26382,44.96716,2
-93.25576,44.96793,2
-93.28051,44.94293,1
-93.24486,44.94565,4
-93.28126,44.97157,1
-93.29076,44.93678,1
-93.2315,44.99516,2
-93.21534,44.97319,2
-93.30426,44.97243,1
-93.23985,44.9834,2
-93.2595,44.98743,2
-93.23589,44.91004,4
-93.28301,44.98422,2
-93.23614,44.96751,2
-93.31725,44.97659,1
-93.26114,44.98137,2
-93.28204,44.96397,1
-93.23985,44.9834,2
-93.25308,45.0009,2
-93.24569,44.91971,4
-93.29073,44.9404,1
-93.29317,44.95099,1
-93.26312,44.97236,2
-93.23538,44.98098,2
-93.3038,45.01141,3
-93.25497,44.95644,1
-93.24569,44.91971,4
-93.29321,44.94566,1
-93.26912,44.9795,2
-93.27499,44.96976,1
-93.27658,44.96458,1
-93.28043,44.9609,1
-93.27353,44.98855,2
-93.26511,44.95821,1
-93.31588,45.01595,3
-93.29703,44.94565,1
-93.21267,44.96072,2
-93.26912,44.9795,2
-93.27083,44.93956,1
-93.29317,44.95099,1
-93.23538,44.98098,2
-93.27624,44.89426,4
-93.26446,44.93956,4
-93.26382,44.96716,2
-93.22107,44.92783,4
-93.27116,45.00254,3
-93.27338,44.96089,1
-93.23719,44.93141,4
-93.3159,44.99609,3
-93.28551,44.95463,1
-93.24391,44.97596,2
-93.28204,44.96397,1
-93.25167,45.01086,3
-93.25243,44.99599,2
-93.26157,45.00927,3
-93.27406,44.95462,1
-93.27353,44.98855,2
-93.3038,45.01141,3
-93.26912,44.9795,2
-93.20611,44.91642,4
-93.25246,45.00553,3
-93.25246,45.00553,3
-93.27038,45.02136,3
-93.28508,44.91777,4
-93.30102,44.90944,4
-93.27292,44.9739,2
-93.21534,44.97319,2
-93.26912,44.9795,2
-93.2331,44.97813,2
-93.26409,44.96891,2
-93.26773,44.89784,4
-93.26521,44.9134,4
-93.24246,44.98702,2
-93.21339,44.93785,4
-93.26912,44.9795,2
-93.2651,44.96458,2
-93.28574,44.90056,4
-93.24223,45.02673,3
-93.27353,44.98855,2
-93.23084,44.94497,4
-93.27658,44.96458,1
-93.26256,44.96135,1
-93.23985,44.9834,2
-93.26889,45.00954,3
-93.32333,44.9161,1
-93.23538,44.98098,2
-93.23592,44.93501,4
-93.26256,44.96135,1
-93.24871,44.98758,2
-93.23719,44.93141,4
-93.24246,44.98702,2
-93.25407,44.9765,2
-93.24739,44.95101,4
-93.27932,44.96932,1
-93.26931,44.99667,3
-93.30704,44.98211,3
-93.25407,44.9765,2
-93.2331,44.97813,2
-93.29317,44.95099,1
-93.2651,44.96458,2
-93.23538,44.98098,2
-93.23538,44.98098,2
-93.26541,44.99341,2
-93.31629,44.90971,1
-93.29119,44.95912,1
-93.28574,44.90056,4
-93.30512,44.98608,3
-93.24859,44.95823,2
-93.30426,45.04846,3
-93.24468,45.01088,3
-93.26912,44.9795,2
-93.30089,45.00119,3
-93.23985,44.9834,2
-93.20828,44.92523,4
-93.28941,44.94567,1
-93.26385,45.00198,3
-93.21267,44.96072,2
-93.25811,44.92332,4
-93.23139,45.00777,2
-93.24288,44.99509,2
-93.31466,44.95197,1
-93.26021,44.90066,4
-93.27353,44.98855,2
-93.29703,44.94565,1
-93.23985,44.9834,2
-93.27353,44.98855,2
-93.26593,44.98218,2
-93.21144,44.95098,4
-93.22883,45.00363,2
-93.26021,44.90066,4
-93.25889,45.00198,3
-93.29317,44.95099,1
-93.26312,44.97236,2
-93.25497,44.95644,1
-93.29689,44.96494,1
-93.25407,44.9765,2
-93.29496,45.01855,3
-93.22567,44.97192,2
-93.31466,44.95197,1
-93.24287,45.02221,3
-93.20611,44.91642,4
-93.3084,44.96059,1
-93.22783,44.90717,4
-93.22499,44.94497,4
-93.25497,44.95644,1
-93.28507,44.92139,4
-93.23412,44.9837,2
-93.3084,44.96059,1
-93.27353,44.98855,2
-93.283,44.94954,1
-93.29317,44.95099,1
-93.26912,44.9795,2
-93.23592,44.93501,4
-93.29689,44.96494,1
-93.3,45.02039,3
-93.26511,44.95821,1
-93.32694,44.94782,1
-93.27116,45.00254,3
-93.24682,44.99005,2
-93.28634,45.04239,3
-93.24486,44.94565,4
-93.2861,44.9609,1
-93.2442,44.93953,4
-93.2448,44.92962,4
-93.24682,44.99005,2
-93.28634,45.04239,3
-93.24996,44.97002,2
-93.29323,44.94382,1
-93.21339,44.93785,4
-93.26845,44.8925,4
-93.28508,44.91777,4
-93.2861,44.9609,1
-93.23985,44.9834,2
-93.26912,44.9795,2
-93.28222,44.93951,1
-93.28143,44.9101,4
-93.2595,44.98743,2
-93.20611,44.91642,4
-93.23973,44.92781,4
-93.30612,44.89651,4
-93.25497,44.95644,1
-93.26912,44.9795,2
-93.2417,44.96401,2
-93.23538,44.98098,2
-93.27083,44.93956,1
-93.27161,44.91337,4
-93.26385,45.00198,3
-93.21596,44.93242,4
-93.27406,44.95462,1
-93.21267,44.96072,2
-93.27027,44.9527,1
-93.23985,44.9834,2
-93.28556,44.94748,1
-93.21339,44.93785,4
-93.24569,44.91971,4
-93.27074,44.90747,4
-93.23985,44.9834,2
-93.26892,44.92241,4
-93.2243,44.92237,4
-93.23327,45.01954,3
-93.27353,44.98855,2
-93.214,44.94595,4
-93.26912,44.9795,2
-93.2677,44.94408,1
-93.2595,44.98743,2
-93.2563,44.94745,1
-93.25051,44.93592,4
-93.29317,44.95099,1
-93.24288,44.99509,2
-93.32694,44.94782,1
-93.27837,44.9323,1
-93.26114,44.98137,2
-93.22469,44.91794,4
-93.27727,44.93953,1
-93.24871,44.98758,2
-93.25576,44.96793,2
-93.20828,44.92523,4
-93.28222,44.93951,1
-93.29092,44.98678,3
-93.28556,44.94748,1
-93.22567,44.97192,2
-93.25407,44.9765,2
-93.24391,44.97596,2
-93.29008,44.96639,1
-93.26114,44.98137,2
-93.2651,44.96458,2
-93.28354,45.04975,3
-93.21534,44.97319,2
-93.27932,44.96704,1
-93.30148,44.94659,1
-93.27292,44.9739,2
-93.26912,44.9795,2
-93.2243,44.92237,4
-93.23538,44.98098,2
-93.31466,44.95197,1
-93.25112,44.92955,4
-93.27406,44.95462,1
-93.26889,45.00954,3
-93.28518,44.97217,1
-93.30141,44.95681,1
-93.23139,45.00777,2
-93.28506,44.92501,1
-93.28506,44.92501,1
-93.28506,44.92501,1
-93.27353,44.98855,2
